https://www.giantbomb.com/api/game/3030-12627/,Pesten,3010-112,HVB
https://www.giantbomb.com/api/game/3030-58/,Nederland,3010-112,HVB
https://www.giantbomb.com/api/game/3030-1844/,21-en,3010-112,HVB
https://www.giantbomb.com/api/game/3030-6030/,Othello,3010-112,HVB
https://www.giantbomb.com/api/game/3030-11371/,Gex: Enter the Gecko,3010-113,BMG Interactive Entertainment
https://www.giantbomb.com/api/game/3030-33451/,Jungle Park: Saturn Island,3010-113,BMG Interactive Entertainment
https://www.giantbomb.com/api/game/3030-46224/,Wing Nuts: Battle in the Sky,3010-113,BMG Interactive Entertainment
https://www.giantbomb.com/api/game/3030-10554/,Spider,3010-113,BMG Interactive Entertainment
https://www.giantbomb.com/api/game/3030-47640/,Nancy Drew: Labyrinth of Lies,3010-115,"Her Interactive, Inc."
https://www.giantbomb.com/api/game/3030-47639/,Nancy Drew: The Shattered Medallion,3010-115,"Her Interactive, Inc."
https://www.giantbomb.com/api/game/3030-47684/,Nancy Drew: The Silent Spy,3010-115,"Her Interactive, Inc."
https://www.giantbomb.com/api/game/3030-42673/,Nancy Drew: Ghost of Thornton Hall,3010-115,"Her Interactive, Inc."
https://www.giantbomb.com/api/game/3030-14809/,MTV Celebrity Deathmatch,3010-117,Gotham Games
https://www.giantbomb.com/api/game/3030-16557/,Conflict: Desert Storm II: Back to Baghdad,3010-117,Gotham Games
https://www.giantbomb.com/api/game/3030-47832/,Ford Truck Mania,3010-117,Gotham Games
https://www.giantbomb.com/api/game/3030-55395/,ATV Mania,3010-117,Gotham Games
https://www.giantbomb.com/api/game/3030-73550/,Battle Bolts,3010-118,Croteam Ltd.
https://www.giantbomb.com/api/game/3030-34402/,Serious Sam: The Random Encounter,3010-118,Croteam Ltd.
https://www.giantbomb.com/api/game/3030-34400/,Serious Sam: Double D,3010-118,Croteam Ltd.
https://www.giantbomb.com/api/game/3030-10023/,Five-A-Side Soccer,3010-118,Croteam Ltd.
